dataset,fold_id,partition,block_id,budget_fraction,method,selected_n,predicted_worst_value,realized_worst_value,realized_mean_value,realized_scenario_spread,predicted_paired_margin,realized_paired_margin,realized_paired_mean,changed_actions,realized_dominance,predicted_discrepancy_tolerance,solver_gap,feasible,certified_switch,calibrated_paired_margin_lower_bound
divvy,1,set_cal,2024-04-20,0.05,StructuralRobust,48.0,5.675733726504068,6.4,8.6,4.0,0.4173809924757288,3.2,3.4000000000000004,28.0,1.0,0.014906464016990315,0.0,1.0,,
divvy,1,set_cal,2024-04-20,0.05,RiskFirst,48.0,0.5461991009131972,4.0,5.200000000000001,1.6000000000000005,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-20,0.05,ExpectedActionValue,48.0,12.617107164586614,0.0,0.0,0.0,13.4025531547424,-5.28,-5.2,94.0,0.0,0.14258035271002553,,1.0,,
divvy,1,set_cal,2024-04-20,0.05,PointwiseWorstAction,48.0,12.590052079812759,0.0,0.0,0.0,13.388610863749014,-5.28,-5.2,94.0,0.0,0.14243203046541503,,1.0,,
divvy,1,set_cal,2024-04-20,0.05,ScenarioCVaR,48.0,12.590052079812759,0.0,0.0,0.0,13.388610863749014,-5.28,-5.2,94.0,0.0,0.14243203046541503,,1.0,,
divvy,1,set_cal,2024-04-20,0.05,TemporalContext2024,48.0,0.5801155533205976,4.0,5.200000000000001,1.6000000000000005,0.05123505176523446,0.0,0.0,28.0,1.0,0.0018298232773298023,,1.0,,
divvy,1,set_cal,2024-04-20,0.05,NetworkPropagation2024,48.0,0.539489592358164,4.0,5.199999999999999,1.5999999999999996,-0.01397198512885256,0.0,0.0,24.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-20,0.05,CalibratedUncertainty2025,48.0,1.0712604067205782,6.3999999999999995,7.9,2.000000000000001,0.6894297314483415,2.6399999999999997,2.6999999999999993,36.0,1.0,0.019150825873565043,,1.0,,
divvy,1,set_cal,2024-04-20,0.05,MappedPTO2026,48.0,0.5461991009131972,4.0,5.199999999999999,1.5999999999999996,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-20,0.05,GroupAware2025,48.0,0.5585119967981564,4.0,5.200000000000001,1.6000000000000005,0.014910527255726613,0.0,0.0,8.0,1.0,0.0018638159069658267,,1.0,,
divvy,1,set_cal,2024-04-20,0.05,RobustImprovement2025,48.0,0.5444440607486266,5.6,7.800000000000001,4.000000000000002,0.0002670305253111849,2.4000000000000004,2.5999999999999996,14.0,1.0,1.907360895079892e-05,,1.0,,
divvy,1,set_cal,2024-04-20,0.1,StructuralRobust,96.0,6.132359220216644,8.799999999999999,11.3,4.4,0.34814402076839013,0.8000000000000007,0.8000000000000007,44.0,1.0,0.007912364108372504,0.0,1.0,,
divvy,1,set_cal,2024-04-20,0.1,RiskFirst,96.0,1.3858284604080047,8.0,10.5,4.4,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-20,0.1,ExpectedActionValue,96.0,13.646989282614951,1.2000000000000002,1.2000000000000002,0.0,13.528624160682284,-9.68,-9.3,178.0,0.0,0.07600350652068699,,1.0,,
divvy,1,set_cal,2024-04-20,0.1,PointwiseWorstAction,96.0,13.635560103797701,0.4,0.4,0.0,13.46381030894751,-10.479999999999999,-10.1,174.0,0.0,0.077378220166365,,1.0,,
divvy,1,set_cal,2024-04-20,0.1,ScenarioCVaR,96.0,13.635560103797701,0.4,0.4,0.0,13.46381030894751,-10.479999999999999,-10.1,174.0,0.0,0.077378220166365,,1.0,,
divvy,1,set_cal,2024-04-20,0.1,TemporalContext2024,96.0,1.3274233007643756,6.3999999999999995,8.600000000000001,4.000000000000003,-0.0008725603070196541,-1.92,-1.8999999999999995,68.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-20,0.1,NetworkPropagation2024,96.0,1.2192475592603136,4.8,5.999999999999999,1.5999999999999996,-0.166715870768942,-4.799999999999999,-4.5,26.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-20,0.1,CalibratedUncertainty2025,96.0,1.3614789473335733,6.3999999999999995,7.9,2.000000000000001,0.011517826503389283,-2.879999999999999,-2.6,108.0,0.0,0.00010664654169804892,,1.0,,
divvy,1,set_cal,2024-04-20,0.1,MappedPTO2026,96.0,1.3707542784639777,8.8,11.3,4.399999999999999,-0.005252364803769893,0.8000000000000007,0.8000000000000012,30.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-20,0.1,GroupAware2025,96.0,2.0183283328723323,4.0,5.200000000000001,1.6000000000000005,0.4312721895428575,-5.599999999999999,-5.3,90.0,0.0,0.004791913217142861,,1.0,,
divvy,1,set_cal,2024-04-20,0.1,RobustImprovement2025,96.0,1.3443579147738687,7.199999999999999,9.400000000000002,4.0000000000000036,-0.01800477940002354,-1.1199999999999992,-1.0999999999999988,48.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-20,0.2,StructuralRobust,191.0,6.318792742117326,8.799999999999999,11.3,4.4,0.3044652670252068,0.0,0.0,66.0,1.0,0.004613110106442528,0.0,1.0,,
divvy,1,set_cal,2024-04-20,0.2,RiskFirst,191.0,2.479512854135251,8.8,11.3,4.4,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-20,0.2,ExpectedActionValue,191.0,14.204441515668652,3.6,4.6,2.4,12.896548395778522,-6.800000000000001,-6.699999999999999,292.0,0.0,0.0441662616293785,,1.0,,
divvy,1,set_cal,2024-04-20,0.2,PointwiseWorstAction,191.0,14.016931711063693,3.6,4.6,2.4,12.688708618868072,-6.800000000000001,-6.699999999999999,306.0,0.0,0.04146636803551657,,1.0,,
divvy,1,set_cal,2024-04-20,0.2,ScenarioCVaR,191.0,14.016931711063693,3.6,4.6,2.4,12.688708618868072,-6.800000000000001,-6.699999999999999,306.0,0.0,0.04146636803551657,,1.0,,
divvy,1,set_cal,2024-04-20,0.2,TemporalContext2024,191.0,2.3492165273193146,10.399999999999999,13.200000000000001,4.800000000000004,-0.03718411076565298,1.8399999999999999,1.9000000000000004,146.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-20,0.2,NetworkPropagation2024,191.0,3.087560973126203,8.0,10.499999999999998,4.399999999999999,0.6844461551838816,-0.8000000000000007,-0.8000000000000007,58.0,0.0,0.011800795779032442,,1.0,,
divvy,1,set_cal,2024-04-20,0.2,CalibratedUncertainty2025,191.0,3.2294813127836406,8.8,11.3,4.4,1.0361891702586767,0.0,0.0,250.0,1.0,0.004144756681034707,,1.0,,
divvy,1,set_cal,2024-04-20,0.2,MappedPTO2026,191.0,3.4803727973590086,8.8,11.3,4.399999999999999,1.1944273483122525,0.0,4.440892098500626e-16,70.0,1.0,0.017063247833032178,,1.0,,
divvy,1,set_cal,2024-04-20,0.2,GroupAware2025,191.0,3.8730595827575165,4.0,5.200000000000001,1.6000000000000005,1.233803169303969,-6.3999999999999995,-6.1000000000000005,232.0,0.0,0.005318117109068832,,1.0,,
divvy,1,set_cal,2024-04-20,0.2,RobustImprovement2025,191.0,2.7840690413854587,8.799999999999999,11.3,4.400000000000004,0.5873289245925823,0.0,4.440892098500626e-16,202.0,1.0,0.0029075689336266453,,1.0,,
divvy,1,set_cal,2024-04-21,0.01,StructuralRobust,10.0,4.709778854379498,0.0,0.0,0.0,0.22634620787918358,0.0,0.0,4.0,1.0,0.056586551969795895,0.0,1.0,,
divvy,1,set_cal,2024-04-21,0.01,RiskFirst,10.0,0.5262824170832022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-21,0.01,ExpectedActionValue,10.0,4.9664883397763155,0.0,0.0,0.0,4.548807462358653,0.0,0.0,18.0,1.0,0.25271152568659183,,1.0,,
divvy,1,set_cal,2024-04-21,0.01,PointwiseWorstAction,10.0,4.9664883397763155,0.0,0.0,0.0,4.548807462358653,0.0,0.0,18.0,1.0,0.25271152568659183,,1.0,,
divvy,1,set_cal,2024-04-21,0.01,ScenarioCVaR,10.0,4.9664883397763155,0.0,0.0,0.0,4.548807462358653,0.0,0.0,18.0,1.0,0.25271152568659183,,1.0,,
divvy,1,set_cal,2024-04-21,0.01,TemporalContext2024,10.0,0.5262824170832022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-21,0.01,NetworkPropagation2024,10.0,0.5262824170832022,0.0,0.0,0.0,-8.747429504796234e-05,0.0,0.0,4.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-21,0.01,CalibratedUncertainty2025,10.0,0.5262824170832023,0.0,0.0,0.0,0.0015285121841093208,0.0,0.0,4.0,1.0,0.0003821280460273302,,1.0,,
divvy,1,set_cal,2024-04-21,0.01,MappedPTO2026,10.0,0.5262824170832022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-21,0.01,GroupAware2025,10.0,0.5262824170832022,0.0,0.0,0.0,2.3664057129280103e-05,0.0,0.0,2.0,1.0,1.1832028564640051e-05,,1.0,,
divvy,1,set_cal,2024-04-21,0.01,RobustImprovement2025,10.0,0.5262824170832022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-21,0.03,StructuralRobust,29.0,6.153849031382224,5.6000000000000005,8.3,5.2,0.5290719020539756,5.280000000000001,5.7,20.0,1.0,0.02645359510269878,0.0,1.0,,
divvy,1,set_cal,2024-04-21,0.03,RiskFirst,29.0,0.5297944208664139,2.0,2.6000000000000005,0.8000000000000003,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-21,0.03,ExpectedActionValue,29.0,8.351584424818414,1.6,2.2,0.8000000000000003,8.10573452759083,-0.3999999999999999,-0.3999999999999999,56.0,0.0,0.14474525942126482,,1.0,,
divvy,1,set_cal,2024-04-21,0.03,PointwiseWorstAction,29.0,8.383411322223816,1.6,2.2,0.8000000000000003,8.030646459335557,-0.3999999999999999,-0.3999999999999999,56.0,0.0,0.1434044010595635,,1.0,,
divvy,1,set_cal,2024-04-21,0.03,ScenarioCVaR,29.0,8.383411322223816,1.6,2.2,0.8000000000000003,8.030646459335557,-0.3999999999999999,-0.3999999999999999,56.0,0.0,0.1434044010595635,,1.0,,
divvy,1,set_cal,2024-04-21,0.03,TemporalContext2024,29.0,0.5351514613729264,2.0,2.6000000000000005,0.8000000000000003,-0.004198827409279571,0.0,0.0,12.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-21,0.03,NetworkPropagation2024,29.0,0.5453590772696757,4.800000000000001,5.7,1.1999999999999993,0.01655988841671685,3.0400000000000005,3.1000000000000005,16.0,1.0,0.0010349930260448031,,1.0,,
divvy,1,set_cal,2024-04-21,0.03,CalibratedUncertainty2025,29.0,0.5277342799504645,2.0,2.0,0.0,-0.008359463530242195,-0.6399999999999997,-0.5999999999999996,20.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-21,0.03,MappedPTO2026,29.0,0.5297944208664139,2.0,2.6000000000000005,0.8000000000000003,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-21,0.03,GroupAware2025,29.0,0.5530137646086795,2.4000000000000004,4.800000000000001,4.8,0.021059386041387462,1.8400000000000012,2.2000000000000006,4.0,1.0,0.005264846510346866,,1.0,,
divvy,1,set_cal,2024-04-21,0.03,RobustImprovement2025,29.0,0.5267108462233914,1.2000000000000002,1.2000000000000002,0.0,-0.008937103833479232,-1.44,-1.4,4.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-21,0.05,StructuralRobust,48.0,6.751041032431229,8.8,12.700000000000001,6.799999999999999,0.28872420963569123,-1.5999999999999996,-1.5999999999999996,24.0,0.0,0.012030175401487134,0.0,1.0,,
divvy,1,set_cal,2024-04-21,0.05,RiskFirst,48.0,0.7374235349691959,10.4,14.300000000000002,6.8000000000000025,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-21,0.05,ExpectedActionValue,48.0,9.435165933164669,1.6,2.2,0.8000000000000003,8.96837793174881,-12.640000000000002,-12.100000000000001,92.0,0.0,0.09748236882335663,,1.0,,
divvy,1,set_cal,2024-04-21,0.05,PointwiseWorstAction,48.0,9.350935202073812,1.6,2.2,0.8000000000000003,8.919293106251446,-12.640000000000002,-12.100000000000001,92.0,0.0,0.09694883811142876,,1.0,,
divvy,1,set_cal,2024-04-21,0.05,ScenarioCVaR,48.0,9.350935202073812,1.6,2.2,0.8000000000000003,8.919293106251446,-12.640000000000002,-12.100000000000001,92.0,0.0,0.09694883811142876,,1.0,,
divvy,1,set_cal,2024-04-21,0.05,TemporalContext2024,48.0,0.5706070526539365,3.6,4.2,0.8000000000000003,-0.31046568415591147,-10.640000000000002,-10.100000000000001,26.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-21,0.05,NetworkPropagation2024,48.0,1.2612687134338822,5.200000000000001,6.1,1.1999999999999993,0.4627991484401345,-8.720000000000002,-8.200000000000003,28.0,0.0,0.01652854101571909,,1.0,,
divvy,1,set_cal,2024-04-21,0.05,CalibratedUncertainty2025,48.0,0.6859635914476688,3.2,3.2,0.0,-0.20220295387649523,-11.680000000000001,-11.100000000000001,36.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-21,0.05,MappedPTO2026,48.0,0.7374235349691959,10.4,14.3,6.799999999999999,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-21,0.05,GroupAware2025,48.0,0.7337526743218766,8.8,12.700000000000001,6.8000000000000025,-0.004118343664501811,-1.5999999999999996,-1.5999999999999996,8.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-21,0.05,RobustImprovement2025,48.0,0.8295923776271621,10.0,13.900000000000002,6.800000000000004,0.11059893761817707,-0.40000000000000036,-0.3999999999999999,8.0,0.0,0.013824867202272134,,1.0,,
divvy,1,set_cal,2024-04-21,0.1,StructuralRobust,96.0,7.217951469488352,11.600000000000001,16.1,7.600000000000001,0.27939903831410273,-3.039999999999999,-2.999999999999999,44.0,0.0,0.006349978143502335,0.0,1.0,,
divvy,1,set_cal,2024-04-21,0.1,RiskFirst,96.0,2.216772864615207,14.000000000000002,19.100000000000005,8.4,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-21,0.1,ExpectedActionValue,96.0,10.188375204613962,2.0,2.6000000000000005,0.8000000000000003,8.376088495398808,-17.12,-16.5,174.0,0.0,0.048138439628728776,,1.0,,
divvy,1,set_cal,2024-04-21,0.1,PointwiseWorstAction,96.0,10.147958419108443,2.0,2.6000000000000005,0.8000000000000003,8.27251015606921,-17.12,-16.5,174.0,0.0,0.04754316181648971,,1.0,,
divvy,1,set_cal,2024-04-21,0.1,ScenarioCVaR,96.0,10.147958419108443,2.0,2.6000000000000005,0.8000000000000003,8.27251015606921,-17.12,-16.5,174.0,0.0,0.04754316181648971,,1.0,,
divvy,1,set_cal,2024-04-21,0.1,TemporalContext2024,96.0,1.1049881572768645,11.200000000000001,15.100000000000001,6.799999999999999,-1.0257061373370941,-4.08,-4.0,72.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-21,0.1,NetworkPropagation2024,96.0,2.5344975497980027,11.6,15.5,6.799999999999999,0.26376618033012056,-3.679999999999998,-3.5999999999999983,46.0,0.0,0.005734047398480882,,1.0,,
divvy,1,set_cal,2024-04-21,0.1,CalibratedUncertainty2025,96.0,1.0329291461106254,3.2,3.2,0.0,-1.3031734103761796,-16.560000000000002,-15.900000000000002,108.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-21,0.1,MappedPTO2026,96.0,1.654012529792397,13.600000000000001,18.700000000000003,8.399999999999999,-0.6106891945181889,-0.3999999999999986,-0.3999999999999986,34.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-21,0.1,GroupAware2025,96.0,1.5797807792181802,8.8,12.700000000000001,6.8000000000000025,-0.657592688873671,-6.479999999999999,-6.399999999999999,72.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-21,0.1,RobustImprovement2025,96.0,1.8968290398543037,10.4,14.300000000000002,6.8000000000000025,-0.26991972067597114,-4.879999999999999,-4.799999999999999,60.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-21,0.2,StructuralRobust,191.0,7.4888705837325364,12.8,17.300000000000004,7.599999999999998,0.21819463765308278,-2.6400000000000006,-2.599999999999998,80.0,0.0,0.002727432970663535,0.0,1.0,,
divvy,1,set_cal,2024-04-21,0.2,RiskFirst,191.0,2.8892043071624207,14.800000000000002,19.900000000000006,8.4,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-21,0.2,ExpectedActionValue,191.0,10.55555394828077,2.0,2.6000000000000005,0.8000000000000003,7.981375470869246,-17.92,-17.3,304.0,0.0,0.026254524575227783,,1.0,,
divvy,1,set_cal,2024-04-21,0.2,PointwiseWorstAction,191.0,10.414787194785703,2.0,2.6000000000000005,0.8000000000000003,7.793453013556915,-17.92,-17.3,308.0,0.0,0.02530341887518479,,1.0,,
divvy,1,set_cal,2024-04-21,0.2,ScenarioCVaR,191.0,10.414787194785703,2.0,2.6000000000000005,0.8000000000000003,7.793453013556915,-17.92,-17.3,308.0,0.0,0.02530341887518479,,1.0,,
divvy,1,set_cal,2024-04-21,0.2,TemporalContext2024,191.0,3.2391729682628165,16.800000000000004,21.9,8.399999999999991,0.41539084645419067,1.9999999999999964,1.9999999999999964,150.0,1.0,0.0027692723096946043,,1.0,,
divvy,1,set_cal,2024-04-21,0.2,NetworkPropagation2024,191.0,3.60667367082568,14.0,19.1,8.399999999999999,0.6486895911946999,-0.8000000000000007,-0.799999999999998,46.0,0.0,0.01410194763466739,,1.0,,
divvy,1,set_cal,2024-04-21,0.2,CalibratedUncertainty2025,191.0,2.3327003408079325,3.6,3.6,0.0,-0.7564891176326318,-16.96,-16.3,240.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-21,0.2,MappedPTO2026,191.0,2.7787631604730723,15.600000000000001,20.700000000000003,8.399999999999999,-0.09178504821144395,0.8000000000000007,0.8000000000000007,68.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-21,0.2,GroupAware2025,191.0,2.8815888907528677,10.4,15.600000000000001,8.800000000000002,-0.17719218994772978,-4.32,-4.3,210.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-21,0.2,RobustImprovement2025,191.0,2.9717457233092506,10.8,14.700000000000001,6.800000000000001,0.13386415931910367,-5.279999999999999,-5.199999999999999,216.0,0.0,0.0006197414783291837,,1.0,,
divvy,1,set_cal,2024-04-22,0.01,StructuralRobust,11.0,10.29194804867407,4.0,5.0,2.4000000000000004,0.03831572109927173,0.0,4.440892098500626e-16,2.0,1.0,0.019157860549635863,0.0,1.0,,
divvy,1,set_cal,2024-04-22,0.01,RiskFirst,11.0,1.2153704858616212,4.0,5.0,2.3999999999999995,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-22,0.01,ExpectedActionValue,11.0,8.497154215297437,0.0,0.0,0.0,7.6213295628016375,-5.28,-5.000000000000001,20.0,0.0,0.3810664781400819,,1.0,,
divvy,1,set_cal,2024-04-22,0.01,PointwiseWorstAction,11.0,8.580549780711472,0.0,0.0,0.0,7.574999426666611,-5.28,-5.000000000000001,20.0,0.0,0.37874997133333055,,1.0,,
divvy,1,set_cal,2024-04-22,0.01,ScenarioCVaR,11.0,8.580549780711472,0.0,0.0,0.0,7.574999426666611,-5.28,-5.000000000000001,20.0,0.0,0.37874997133333055,,1.0,,
divvy,1,set_cal,2024-04-22,0.01,TemporalContext2024,11.0,1.2153704858616212,4.0,5.0,2.3999999999999995,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-22,0.01,NetworkPropagation2024,11.0,1.2153704858616212,4.0,5.0,2.3999999999999995,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-22,0.01,CalibratedUncertainty2025,11.0,1.2336984646829383,2.4000000000000004,2.4000000000000004,0.0,0.01944150960249691,-2.88,-2.5999999999999996,4.0,0.0,0.004860377400624227,,1.0,,
divvy,1,set_cal,2024-04-22,0.01,MappedPTO2026,11.0,1.2153704858616212,4.0,5.0,2.3999999999999995,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-22,0.01,GroupAware2025,11.0,1.2153704858616212,4.0,5.0,2.3999999999999995,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-22,0.01,RobustImprovement2025,11.0,1.2153704858616212,4.0,5.0,2.4000000000000004,0.0,0.0,4.440892098500626e-16,2.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-22,0.03,StructuralRobust,32.0,19.58685470986551,17.200000000000003,19.700000000000003,4.400000000000002,0.04594327341435189,1.6800000000000068,1.8000000000000016,8.0,1.0,0.005742909176793987,0.0,1.0,,
divvy,1,set_cal,2024-04-22,0.03,RiskFirst,32.0,1.5327845017848822,16.0,17.9,3.599999999999998,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-22,0.03,ExpectedActionValue,32.0,14.148247397139004,0.0,0.0,0.0,13.074065753348679,-18.240000000000002,-17.9,60.0,0.0,0.21790109588914464,,1.0,,
divvy,1,set_cal,2024-04-22,0.03,PointwiseWorstAction,32.0,14.140679016951642,0.0,0.0,0.0,13.039288839379577,-18.240000000000002,-17.9,60.0,0.0,0.21732148065632628,,1.0,,
divvy,1,set_cal,2024-04-22,0.03,ScenarioCVaR,32.0,14.140679016951642,0.0,0.0,0.0,13.039288839379577,-18.240000000000002,-17.9,60.0,0.0,0.21732148065632628,,1.0,,
divvy,1,set_cal,2024-04-22,0.03,TemporalContext2024,32.0,1.5327845017848822,16.0,17.9,3.599999999999998,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-22,0.03,NetworkPropagation2024,32.0,1.5327845017848822,16.0,17.9,3.599999999999998,-2.220446049250313e-16,0.0,8.881784197001252e-16,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-22,0.03,CalibratedUncertainty2025,32.0,1.545809727126444,14.8,17.0,4.0000000000000036,0.012643626155558252,-0.9599999999999937,-0.8999999999999959,10.0,0.0,0.0012643626155558253,,1.0,,
divvy,1,set_cal,2024-04-22,0.03,MappedPTO2026,32.0,1.5327845017848822,16.0,17.9,3.6000000000000014,-2.220446049250313e-16,0.0,8.881784197001252e-16,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-22,0.03,GroupAware2025,32.0,1.5327845017848822,17.6,20.2,4.799999999999997,0.0,2.16,2.3,2.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-22,0.03,RobustImprovement2025,32.0,1.545809727126444,17.6,20.1,4.400000000000002,0.01245822691312104,2.0799999999999983,2.1999999999999984,2.0,1.0,0.00622911345656052,,1.0,,
divvy,1,set_cal,2024-04-22,0.05,StructuralRobust,53.0,22.813480974556423,23.200000000000003,27.700000000000006,7.600000000000005,0.34463732951272164,-1.600000000000005,-1.6000000000000014,12.0,0.0,0.02871977745939347,0.0,1.0,,
divvy,1,set_cal,2024-04-22,0.05,RiskFirst,53.0,1.6052933548800474,24.800000000000004,29.300000000000004,7.600000000000001,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-22,0.05,ExpectedActionValue,53.0,15.672314094113727,2.4000000000000004,3.7,2.0,14.466661294962117,-26.08000000000001,-25.600000000000005,100.0,0.0,0.14466661294962116,,1.0,,
divvy,1,set_cal,2024-04-22,0.05,PointwiseWorstAction,53.0,15.639672897707875,2.4000000000000004,3.7,2.0,14.413676082112575,-26.08000000000001,-25.600000000000005,100.0,0.0,0.14413676082112575,,1.0,,
divvy,1,set_cal,2024-04-22,0.05,ScenarioCVaR,53.0,15.639672897707875,2.4000000000000004,3.7,2.0,14.413676082112575,-26.08000000000001,-25.600000000000005,100.0,0.0,0.14413676082112575,,1.0,,
divvy,1,set_cal,2024-04-22,0.05,TemporalContext2024,53.0,1.6147626907015313,25.200000000000003,29.700000000000003,7.599999999999994,0.0376957623884393,0.399999999999995,0.3999999999999986,6.0,1.0,0.006282627064739883,,1.0,,
divvy,1,set_cal,2024-04-22,0.05,NetworkPropagation2024,53.0,1.5966816053513668,25.200000000000003,29.700000000000003,7.600000000000001,-0.006221138781943081,0.3999999999999986,0.3999999999999986,4.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-22,0.05,CalibratedUncertainty2025,53.0,1.6005548117243773,24.800000000000004,29.300000000000004,7.600000000000001,-0.007770021670510108,-3.552713678800501e-15,1.7763568394002505e-15,14.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-22,0.05,MappedPTO2026,53.0,1.5705356415279752,22.000000000000004,25.200000000000003,5.599999999999998,-0.04007895527041527,-4.240000000000002,-4.100000000000003,12.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-22,0.05,GroupAware2025,53.0,1.6052933548800474,24.800000000000008,29.300000000000004,7.599999999999991,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-22,0.05,RobustImprovement2025,53.0,1.6180742337943639,24.800000000000008,29.300000000000004,7.599999999999991,0.018452330210535495,0.0,1.7763568394002505e-15,10.0,1.0,0.0018452330210535495,,1.0,,
